20:27:47.705 [main] REPORT com.atharva.Atharva - OngoingTrade	Scrip	CurrentPrice	CummulativePriceDiff	ActiveTradePriceDiff	ActiveTradeProfit	TrendReversalTrailer	StopLossTrailer	TradeActive	TotalPriceDiff	TotalProfitorLoss
20:28:10.196 [main] REPORT com.atharva.Atharva - OngoingTrade	Scrip	CurrentPrice	CummulativePriceDiff	ActiveTradePriceDiff	ActiveTradeProfit	TrendReversalTrailer	StopLossTrailer	TradeActive	TotalPriceDiff	TotalProfitorLoss
13:00:07.222 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.8	0.04999999999999716	-0.10000000000002274	-89.20000000002028	-0.09999999999999432	-0.10000000000002274	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:00:22.046 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22565.1	4.900000000001455	-40.29999999999927	-161.1999999999971	-10.099999999998545	-73.04999999999927	ACTIVE	-40.29999999999927	-161.1999999999971
13:00:22.091 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8722.1	-1.1000000000003638	-0.1499999999996362	-6.449999999984357	-5.199999999998909	-5.199999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:00:22.094 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.8	-0.0	-0.10000000000002274	-89.20000000002028	-0.09999999999999432	-0.10000000000002274	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:00:22.100 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.6	0.40000000000009095	0.0	0	0.0	0.0	ACTIVE	2.1499999999998636	1049.1999999999334
13:00:37.459 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.25	0.34999999999990905	0.34999999999990905	170.79999999995562	0.0	0.0	ACTIVE	2.4999999999997726	1219.999999999889
13:00:37.461 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8721.05	-1.0500000000010914	-1.2000000000007276	-51.60000000003129	-6.25	-6.25	STOPLOSS	-21.549999999999272	-926.6499999999687
13:00:37.493 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.04999999999999716	-0.05000000000002558	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:00:38.540 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22556.0	9.099999999998545	-31.200000000000728	-124.80000000000291	-1.0	-63.95000000000073	ACTIVE	-31.200000000000728	-124.80000000000291
13:00:52.047 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22565.1	-9.099999999998545	-40.29999999999927	-161.1999999999971	-10.099999999998545	-73.04999999999927	ACTIVE	-40.29999999999927	-161.1999999999971
13:00:52.054 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.0	-1.0499999999992724	-2.25	-96.75	0.0	-7.299999999999272	STOPLOSS	-21.549999999999272	-926.6499999999687
13:00:52.055 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	0.0	-2.8421709430404007E-14	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:00:52.127 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.1	0.15000000000009095	0.5	244.0	0.0	0.0	ACTIVE	2.6499999999998636	1293.1999999999334
13:01:07.049 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.75	0.25	-2.0	-86.0	0.0	-7.049999999999272	STOPLOSS	-21.549999999999272	-926.6499999999687
13:01:07.416 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22565.1	-0.0	-40.29999999999927	-161.1999999999971	-10.099999999998545	-73.04999999999927	ACTIVE	-40.29999999999927	-161.1999999999971
13:01:07.417 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.0	-2.8421709430404007E-14	-2.5352164811920375E-11	0.0	-2.8421709430404007E-14	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:01:07.418 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.25	-0.15000000000009095	0.34999999999990905	170.79999999995562	-0.15000000000009095	-0.15000000000009095	ACTIVE	2.4999999999997726	1219.999999999889
13:01:22.445 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22565.1	-0.0	-40.29999999999927	-161.1999999999971	-10.099999999998545	-73.04999999999927	ACTIVE	-40.29999999999927	-161.1999999999971
13:01:22.447 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.0	-2.8421709430404007E-14	-2.5352164811920375E-11	0.0	-2.8421709430404007E-14	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:01:22.467 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1039.9	-0.650000000000091	-0.3000000000001819	-146.40000000008877	0.0	-0.8000000000001819	ACTIVE	1.8499999999996817	902.7999999998447
13:01:22.553 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.05	0.7000000000007276	-1.2999999999992724	-55.89999999996871	0.0	-6.349999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:01:37.054 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8718.95	0.09999999999854481	-1.2000000000007276	-51.60000000003129	0.0	-6.25	STOPLOSS	-21.549999999999272	-926.6499999999687
13:01:37.096 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.55	-0.3500000000001364	0.0	0	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:01:37.307 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.0	-9.900000000001455	-50.20000000000073	-200.8000000000029	-20.0	-82.95000000000073	ACTIVE	-50.20000000000073	-200.8000000000029
13:01:37.351 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.65	0.04999999999999716	0.049999999999968736	44.59999999997211	0.0	0.0	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:01:52.052 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:01:52.062 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.0	-0.0	-50.20000000000073	-200.8000000000029	-20.0	-82.95000000000073	ACTIVE	-50.20000000000073	-200.8000000000029
13:01:52.072 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8718.6	0.3500000000003638	-0.8500000000003638	-36.55000000001564	0.0	-5.899999999999636	STOPLOSS	-21.549999999999272	-926.6499999999687
13:01:52.078 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.5	0.049999999999954525	0.049999999999954525	24.39999999997781	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:02:07.061 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.9	-0.40000000000009095	-0.3500000000001364	-170.80000000006658	-0.40000000000009095	-0.40000000000009095	STOPLOSS	1.4999999999995453	731.9999999997781
13:02:07.062 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.0	-0.0	-50.20000000000073	-200.8000000000029	-20.0	-82.95000000000073	ACTIVE	-50.20000000000073	-200.8000000000029
13:02:07.069 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8718.05	0.5500000000010914	-0.2999999999992724	-12.899999999968713	0.0	-5.349999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:02:07.142 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.0	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:02:22.054 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8717.65	0.3999999999996362	0.1000000000003638	4.300000000015643	0.0	-4.949999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:02:22.059 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22565.05	9.950000000000728	-40.25	-161.0	-10.049999999999272	-73.0	ACTIVE	-40.25	-161.0
13:02:22.120 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.45	0.4500000000000455	0.09999999999990905	48.79999999995562	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:02:22.194 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.65	0.04999999999999716	0.049999999999968736	44.59999999997211	0.0	0.0	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:02:37.079 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22570.0	-4.950000000000728	-45.20000000000073	-180.8000000000029	-15.0	-77.95000000000073	ACTIVE	-45.20000000000073	-180.8000000000029
13:02:37.085 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8717.45	0.1999999999989086	0.2999999999992724	12.899999999968713	0.0	-4.75	STOPLOSS	-21.549999999999272	-926.6499999999687
13:02:37.103 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.65	-0.0	0.049999999999968736	44.59999999997211	0.0	0.0	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:02:37.183 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.25	0.20000000000004547	0.2999999999999545	146.3999999999778	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:02:52.064 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.15	0.09999999999990905	0.3999999999998636	195.19999999993342	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:02:52.066 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22580.0	-10.0	-55.20000000000073	-220.8000000000029	-25.0	-87.95000000000073	ACTIVE	-55.20000000000073	-220.8000000000029
13:02:52.083 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:02:52.133 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8717.3	0.1500000000014552	0.4500000000007276	19.350000000031287	0.0	-4.599999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:03:07.066 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22580.0	-0.0	-55.20000000000073	-220.8000000000029	-25.0	-87.95000000000073	ACTIVE	-55.20000000000073	-220.8000000000029
13:03:07.120 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8718.1	-0.8000000000010914	-0.3500000000003638	-15.050000000015643	-0.8000000000010914	-5.399999999999636	STOPLOSS	-21.549999999999272	-926.6499999999687
13:03:07.121 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.2	-0.049999999999954525	0.34999999999990905	170.79999999995562	-0.049999999999954525	-0.049999999999954525	STOPLOSS	1.4999999999995453	731.9999999997781
13:03:07.152 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:03:22.069 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:03:22.113 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.05	4.950000000000728	-50.25	-201.0	-20.049999999999272	-83.0	ACTIVE	-50.25	-201.0
13:03:22.161 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.0	-0.8999999999996362	-1.25	-53.75	-1.7000000000007276	-6.299999999999272	STOPLOSS	-21.549999999999272	-926.6499999999687
13:03:22.179 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.1	0.10000000000013642	0.4500000000000455	219.6000000000222	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:03:37.062 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.05	-0.0	-50.25	-201.0	-20.049999999999272	-83.0	ACTIVE	-50.25	-201.0
13:03:37.064 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.0	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:03:37.122 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.15	-0.0500000000001819	0.3999999999998636	195.19999999993342	-0.0500000000001819	-0.0500000000001819	STOPLOSS	1.4999999999995453	731.9999999997781
13:03:39.261 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.4	-0.3999999999996362	-1.6499999999996362	-70.94999999998436	-2.100000000000364	-6.699999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:03:52.073 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:03:52.117 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.8	-0.3999999999996362	-2.0499999999992724	-88.14999999996871	-2.5	-7.099999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:03:52.492 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.2	-0.049999999999954525	0.34999999999990905	170.79999999995562	-0.10000000000013642	-0.10000000000013642	STOPLOSS	1.4999999999995453	731.9999999997781
13:03:55.260 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22570.0	5.049999999999272	-45.20000000000073	-180.8000000000029	-15.0	-77.95000000000073	ACTIVE	-45.20000000000073	-180.8000000000029
13:04:07.083 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.25	-0.049999999999954525	0.2999999999999545	146.3999999999778	-0.15000000000009095	-0.15000000000009095	STOPLOSS	1.4999999999995453	731.9999999997781
13:04:07.084 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22570.0	-0.0	-45.20000000000073	-180.8000000000029	-15.0	-77.95000000000073	ACTIVE	-45.20000000000073	-180.8000000000029
13:04:07.131 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.95	-0.1500000000014552	-2.2000000000007276	-94.60000000003129	-2.650000000001455	-7.25	STOPLOSS	-21.549999999999272	-926.6499999999687
13:04:07.138 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.0	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:04:22.073 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.0	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:04:22.073 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22573.5	-3.5	-48.70000000000073	-194.8000000000029	-18.5	-81.45000000000073	ACTIVE	-48.70000000000073	-194.8000000000029
13:04:22.093 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.65	0.3000000000010914	-1.8999999999996362	-81.69999999998436	-2.350000000000364	-6.949999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:04:22.113 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.2	0.049999999999954525	0.34999999999990905	170.79999999995562	-0.10000000000013642	-0.10000000000013642	STOPLOSS	1.4999999999995453	731.9999999997781
13:04:37.076 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.3	-0.09999999999990905	0.25	122.0	-0.20000000000004547	-0.20000000000004547	STOPLOSS	1.4999999999995453	731.9999999997781
13:04:37.081 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.0	-0.3500000000003638	-2.25	-96.75	-2.7000000000007276	-7.299999999999272	STOPLOSS	-21.549999999999272	-926.6499999999687
13:04:37.081 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.0	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:04:37.159 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22573.5	-0.0	-48.70000000000073	-194.8000000000029	-18.5	-81.45000000000073	ACTIVE	-48.70000000000073	-194.8000000000029
13:04:52.097 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.55	0.4500000000007276	-1.7999999999992724	-77.39999999996871	-2.25	-6.849999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:04:52.107 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.3	-0.0	0.25	122.0	-0.20000000000004547	-0.20000000000004547	STOPLOSS	1.4999999999995453	731.9999999997781
13:04:52.117 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22575.0	-1.5	-50.20000000000073	-200.8000000000029	-20.0	-82.95000000000073	ACTIVE	-50.20000000000073	-200.8000000000029
13:04:52.212 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.8	-0.04999999999999716	-0.10000000000002274	-89.20000000002028	-0.14999999999999147	-0.14999999999999147	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:05:07.112 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	0.09999999999999432	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:05:07.135 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22540.0	35.0	-15.200000000000728	-60.80000000000291	0.0	-47.95000000000073	ACTIVE	-15.200000000000728	-60.80000000000291
13:05:07.249 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.65	-0.1000000000003638	-1.8999999999996362	-81.69999999998436	-2.350000000000364	-6.949999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:05:07.648 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.3	-0.0	0.25	122.0	-0.20000000000004547	-0.20000000000004547	STOPLOSS	1.4999999999995453	731.9999999997781
13:05:22.093 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.9	-0.25	-2.149999999999636	-92.44999999998436	-2.600000000000364	-7.199999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:05:22.130 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:05:22.406 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.15	0.14999999999986358	0.3999999999998636	195.19999999993342	-0.0500000000001819	-0.0500000000001819	STOPLOSS	1.4999999999995453	731.9999999997781
13:05:22.725 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22540.0	-0.0	-15.200000000000728	-60.80000000000291	0.0	-47.95000000000073	ACTIVE	-15.200000000000728	-60.80000000000291
13:05:37.222 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22535.0	5.0	-10.200000000000728	-40.80000000000291	0.0	-42.95000000000073	ACTIVE	-10.200000000000728	-40.80000000000291
13:05:37.225 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.25	-0.09999999999990905	0.2999999999999545	146.3999999999778	-0.15000000000009095	-0.15000000000009095	STOPLOSS	1.4999999999995453	731.9999999997781
13:05:37.225 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.55	-0.6499999999996362	-2.7999999999992724	-120.39999999996871	-3.25	-7.849999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:05:37.235 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.65	0.09999999999999432	0.049999999999968736	44.59999999997211	0.0	0.0	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:05:52.086 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.3	-0.049999999999954525	0.25	122.0	-0.20000000000004547	-0.20000000000004547	STOPLOSS	1.4999999999995453	731.9999999997781
13:05:52.086 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.85	-0.3000000000010914	-3.100000000000364	-133.30000000001564	-3.5500000000010914	-8.149999999999636	STOPLOSS	-21.549999999999272	-926.6499999999687
13:05:52.089 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	-0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:05:52.091 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22531.0	4.0	-6.200000000000728	-24.80000000000291	0.0	-38.95000000000073	ACTIVE	-6.200000000000728	-24.80000000000291
13:06:07.101 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.45	0.3999999999996362	-2.7000000000007276	-116.10000000003129	-3.150000000001455	-7.75	STOPLOSS	-21.549999999999272	-926.6499999999687
13:06:07.109 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.3	-0.0	0.25	122.0	-0.20000000000004547	-0.20000000000004547	STOPLOSS	1.4999999999995453	731.9999999997781
13:06:07.725 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22535.0	-4.0	-10.200000000000728	-40.80000000000291	-4.0	-42.95000000000073	ACTIVE	-10.200000000000728	-40.80000000000291
13:06:07.825 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:06:22.463 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22535.0	-0.0	-10.200000000000728	-40.80000000000291	-4.0	-42.95000000000073	ACTIVE	-10.200000000000728	-40.80000000000291
13:06:22.489 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:06:22.582 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1039.8	-0.5	-0.25	-122.0	0.0	-0.7000000000000455	STOPLOSS	1.4999999999995453	731.9999999997781
13:06:32.480 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.45	-0.0	-2.7000000000007276	-116.10000000003129	-3.150000000001455	-7.75	STOPLOSS	-21.549999999999272	-926.6499999999687
13:06:37.100 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:06:37.101 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22535.0	-0.0	-10.200000000000728	-40.80000000000291	-4.0	-42.95000000000073	ACTIVE	-10.200000000000728	-40.80000000000291
13:06:37.123 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1039.8	0.0	-0.25	-122.0	0.0	-0.7000000000000455	STOPLOSS	1.4999999999995453	731.9999999997781
13:06:37.124 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8721.15	-0.6999999999989086	-3.399999999999636	-146.19999999998436	-3.850000000000364	-8.449999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:06:52.099 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.7	0.04999999999999716	-2.8421709430404007E-14	-2.5352164811920375E-11	-0.04999999999999716	-0.04999999999999716	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:06:52.141 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22539.95	-4.950000000000728	-15.150000000001455	-60.60000000000582	-8.950000000000728	-47.900000000001455	ACTIVE	-15.150000000001455	-60.60000000000582
13:06:52.157 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8720.05	1.1000000000003638	-2.2999999999992724	-98.89999999996871	-2.75	-7.349999999998545	STOPLOSS	-21.549999999999272	-926.6499999999687
13:06:52.172 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.45	-0.34999999999990905	0.0	0	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:07:07.207 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22539.95	-0.0	-15.150000000001455	-60.60000000000582	-8.950000000000728	-47.900000000001455	ACTIVE	-15.150000000001455	-60.60000000000582
13:07:07.228 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	110.75	-0.04999999999999716	-0.05000000000002558	-44.60000000002282	-0.09999999999999432	-0.09999999999999432	STOPLOSS	-0.10000000000000853	-89.2000000000076
13:07:07.254 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8719.15	0.8999999999996362	-1.3999999999996362	-60.19999999998436	-1.8500000000003638	-6.449999999998909	STOPLOSS	-21.549999999999272	-926.6499999999687
13:07:07.263 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.1	0.3500000000001364	0.3500000000001364	170.80000000006658	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
13:07:22.101 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	SELL	BOSCHLTD	22539.95	-0.0	-15.150000000001455	-60.60000000000582	-8.950000000000728	-47.900000000001455	ACTIVE	-15.150000000001455	-60.60000000000582
13:07:22.105 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1039.05	0.049999999999954525	0.40000000000009095	195.20000000004438	0.0	0.0	STOPLOSS	1.4999999999995453	731.9999999997781
